date,open,high,low,close,volume,prev_close,daily_return,volume_sma20,relative_volume,close_strength,range,range_percent,liquidity,liquidity_strength,money_flow,volume_change,relvol_zscore,sign_daily_return,bls_v1_sign,bls_v2_tanh_return,bls_v3_additive,NextDayReturn,Return3Days,Return5Days,Return7Days,strong_bullish_liquidity,extreme_bullish_liquidity,exceeds_daily_limit
2026-03-09,2.29,2.35,2.26,2.26,6116776.0,2.29,-0.013100436681222816,4491743.4,1.3617821534507069,0.0,0.0900000000000003,0.039301310043668256,6116776.0,0.0,13823913.759999998,0.14704181952210282,1.556125056616426,-1.0,-0.0,-0.0,0.4573952315242408,0.008849557522123902,-0.017699115044247607,0.004424778761062049,0.008849557522123902,False,False,False
2026-03-10,2.26,2.3,2.26,2.28,1878815.0,2.26,0.008849557522123902,4378675.8,0.4290829204573675,0.5,0.040000000000000036,0.017699115044247805,1878815.0,0.21454146022868376,4283698.199999999,-0.6928422750808596,-0.7803754314855365,1.0,-0.3901877157427682,-0.034440027941108495,-0.07646107052758905,-0.01754385964912263,-0.026315789473684043,-0.013157894736842021,0.0,False,False,False
2026-03-11,2.29,2.29,2.22,2.24,2362857.0,2.28,-0.01754385964912263,4374448.25,0.5401497205961917,0.28571428571428664,0.06999999999999984,0.030701754385964845,2362857.0,0.1543284915989124,5292799.680000001,0.25763153902858993,-0.5636679754071218,-1.0,0.1610479929734639,0.027967684567987955,-0.11248978037351051,-0.008928571428571435,0.013392857142857054,0.017857142857142672,0.013392857142857054,False,False,False
2026-03-12,2.23,2.26,2.22,2.22,1520515.0,2.24,-0.008928571428571435,4211370.55,0.3610499199601422,0.0,0.03999999999999959,0.017857142857142672,1520515.0,0.0,3375543.3000000003,-0.3564930082522979,-0.9973866240361235,-1.0,0.0,0.0,-0.38024720938380874,0.0,0.013513513513513424,0.027027027027026848,0.02252252252252244,False,False,False
2026-03-15,2.24,2.24,2.19,2.22,1188054.0,2.22,0.0,4180609.05,0.28418203802146963,0.6000000000000018,0.050000000000000266,0.02252252252252264,1188054.0,0.17050922281288228,2637479.8800000004,-0.21865025994482135,-1.2231722594038892,0.0,-0.0,-0.0,-0.12029372124869514,0.02252252252252244,0.027027027027026848,0.02252252252252244,-0.009009009009009016,False,False,False
2026-03-16,2.2,2.27,2.2,2.27,1921721.0,2.22,0.02252252252252244,4134184.2,0.46483681109322605,1.0,0.06999999999999984,0.03153153153153146,1921721.0,0.46483681109322605,4362306.67,0.6175367449627711,-0.7802813968302867,1.0,-0.7802813968302867,-0.17282659782645762,0.17356590462511756,-0.008810572687224677,0.004405286343612241,0.0,-0.030837004405286274,False,False,False
2026-03-24,2.27,2.3,2.23,2.25,3256803.0,2.27,-0.008810572687224677,4100352.2,0.7942739650510997,0.28571428571428664,0.06999999999999984,0.030837004405286274,3256803.0,0.22693541858602923,7327806.75,0.6947324819783933,0.05380383332480535,-1.0,-0.015372523807087294,-0.0013509136488180687,0.16973313051666122,0.013333333333333246,0.008888888888888898,-0.022222222222222143,-0.013333333333333246,False,False,False
2026-03-25,2.25,2.29,2.25,2.28,2004689.0,2.25,0.013333333333333246,3993671.25,0.5019664550506003,0.7499999999999944,0.040000000000000036,0.017777777777777795,2004689.0,0.37647484128794745,4570690.92,-0.3844610803908004,-0.7158847130530331,1.0,-0.5369135347897709,-0.07116723850704738,0.06782313685664076,0.0,-0.004385964912280609,-0.03508771929824545,-0.03947368421052626,False,False,False
2026-03-26,2.28,2.35,2.27,2.28,5169460.0,2.28,0.0,4110674.45,1.257569788821394,0.12499999999999722,0.08000000000000007,0.03508771929824565,5169460.0,0.15719622360267074,11786368.799999999,1.578684274717924,1.1721275384578378,0.0,0.0,0.0,0.47497650590576573,-0.004385964912280609,-0.03508771929824545,-0.026315789473684043,-0.03947368421052626,False,False,False
2026-03-29,2.28,2.31,2.27,2.27,1704405.0,2.28,-0.004385964912280609,3749885.9,0.4545218295842015,0.0,0.040000000000000036,0.017543859649122823,1704405.0,0.0,3868999.35,-0.6702934155598457,-0.8572776692393438,-1.0,0.0,0.0,-0.3474261994927689,0.0,-0.030837004405286274,-0.03524229074889871,-0.004405286343612437,False,False,False
2026-03-30,2.28,2.28,2.25,2.27,1887354.0,2.27,0.0,3346273.6,0.5640166422733635,0.6666666666666716,0.029999999999999805,0.013215859030836918,1887354.0,0.37601109484891176,4284293.58,0.10733892472739748,-0.48945295496327706,0.0,-0.0,-0.0,0.10644226231139875,-0.030837004405286274,-0.022026431718061595,-0.03524229074889871,0.017621145374449355,False,False,False
2026-03-31,2.25,2.25,2.18,2.2,5720674.0,2.27,-0.030837004405286274,3420601.85,1.6724173846774946,0.28571428571428664,0.06999999999999984,0.030837004405286274,5720674.0,0.4778335384792857,12585482.8,2.0310551173759666,2.4666102465195956,-1.0,-0.7047457847198867,-0.21068624702479244,0.6357053910281224,0.0,-0.00454545454545465,0.027272727272727094,0.09090909090909079,False,False,False
2026-04-02,2.18,2.24,2.12,2.2,4701912.0,2.2,0.0,3456913.95,1.360147249253919,0.6666666666666666,0.1200000000000001,0.05454545454545459,4701912.0,0.906764832835946,10344206.4,-0.17808426070074956,1.4420248500506954,0.0,0.0,0.0,0.7803856341008719,0.009090909090909097,-0.00454545454545465,0.04999999999999994,0.08636363636363634,False,False,False
2026-04-05,2.2,2.23,2.15,2.22,5367640.0,2.2,0.009090909090909097,3491269.8,1.5374463468850217,0.8750000000000028,0.08000000000000007,0.03636363636363639,5367640.0,1.3452655535243982,11916160.8,0.14158665666222592,1.6612800796322116,1.0,1.4536200696781898,0.13178443640324955,0.9026946996860081,-0.013513513513513624,0.018018018018017834,0.08108108108108095,0.07657657657657654,True,False,False
2026-04-06,2.23,2.26,2.19,2.19,3687405.0,2.22,-0.013513513513513624,3405945.55,1.0826376833886848,0.0,0.06999999999999984,0.03153153153153146,3687405.0,0.0,8075416.95,-0.3130304938483207,0.5763135078331054,-1.0,-0.0,-0.0,0.25999042491407187,0.0,0.05479452054794526,0.09132420091324209,0.08219178082191789,False,False,False
2026-04-07,2.21,2.3,2.16,2.19,14543773.0,2.19,0.0,3964138.65,3.668835599380461,0.21428571428571339,0.13999999999999968,0.06392694063926926,14543773.0,0.7861790570100955,31850862.87,2.94417564655903,3.520193331857506,0.0,0.0,0.0,0.6062678356146968,0.03196347031963463,0.09589041095890409,0.09132420091324209,0.08219178082191789,False,False,False
2026-04-08,2.24,2.28,2.22,2.26,5630619.0,2.19,0.03196347031963463,4089651.3,1.3767968432907716,0.6666666666666642,0.05999999999999961,0.027397260273972424,5630619.0,0.9178645621938443,12725198.94,-0.6128501868119092,0.45870063891012297,1.0,0.30580042594008083,0.09454633001124109,0.5478456357034704,0.022123893805309856,0.05752212389380546,0.04867256637168156,0.05752212389380546,False,False,False
2026-04-09,2.27,2.36,2.27,2.31,13309534.0,2.26,0.022123893805309856,4562190.65,2.917355941711905,0.44444444444444553,0.08999999999999986,0.039823008849557466,13309534.0,1.2966026407608497,30745023.54,1.3637781210200868,2.058261258205726,1.0,0.9147827814247693,0.1991469315115746,0.7061825832168231,0.0389610389610389,0.03463203463203466,0.025974025974025997,0.01731601731601733,False,False,False
2026-04-12,2.31,2.53,2.31,2.4,25853834.0,2.31,0.0389610389610389,5657974.65,4.569450306745365,0.4090909090909089,0.21999999999999975,0.09523809523809512,25853834.0,1.869320580032194,62049201.599999994,0.9425048239855731,2.817120110729034,1.0,1.1524582271164225,0.4275900063642775,0.7009847870153979,-0.004166666666666578,-0.01249999999999992,-0.004166666666666578,-0.016666666666666684,False,False,False
2026-04-13,2.41,2.41,2.32,2.39,10000537.0,2.4,-0.004166666666666578,5891368.85,1.6974895401431198,0.7777777777777783,0.0900000000000003,0.03750000000000013,10000537.0,1.3202696423335385,23901283.43,-0.6131894016183441,0.3051096496830326,-1.0,-0.23730750530902553,-0.009882094578265667,0.5368797144965345,0.0,-0.00836820083682009,-0.01673640167364018,-0.01673640167364018,False,False,False
2026-04-14,2.38,2.43,2.37,2.39,4120122.0,2.39,0.0,5791536.15,0.7114040028913572,0.3333333333333333,0.06000000000000005,0.02510460251046027,4120122.0,0.23713466763045238,9847091.58,-0.5880099238670884,-0.5159716633145657,0.0,-0.0,-0.0,-0.0706258100700704,-0.00836820083682009,0.0,-0.01255230125523023,-0.03347280334728036,False,False,False
2026-04-15,2.4,2.4,2.36,2.37,4499534.0,2.39,-0.00836820083682009,5922572.1,0.7597263357925182,0.25000000000000555,0.040000000000000036,0.01673640167364018,4499534.0,0.18993158394813378,10663895.58,0.09208756439736487,-0.49329150292791657,-1.0,0.12332287573198188,0.01029588420875896,-0.10341247394813832,0.0,-0.008438818565400852,-0.008438818565400852,-0.04219409282700425,False,False,False
2026-04-16,2.37,2.39,2.36,2.37,3856893.0,2.37,0.0,5997273.9,0.6431076959816693,0.33333333333333826,0.03000000000000025,0.01265822784810137,3856893.0,0.21436923199389293,9140836.41,-0.1428239013195589,-0.6006520009073191,0.0,-0.0,-0.0,-0.10209001027383968,0.008438818565400852,-0.00421940928270052,-0.025316455696202552,-0.025316455696202552,False,False,False
2026-04-19,2.38,2.42,2.36,2.39,3859064.0,2.37,0.008438818565400852,6114201.35,0.6311640358392843,0.5000000000000037,0.06000000000000005,0.025316455696202552,3859064.0,0.31558201791964446,9223162.96,0.0005628883145059049,-0.6285093890786969,1.0,-0.31425469453935073,-0.02645661089911386,-0.028512480166574927,-0.01673640167364018,-0.01673640167364018,-0.05020920502092054,-0.046025104602510594,False,False,False
2026-04-20,2.39,2.39,2.35,2.35,1630841.0,2.39,-0.01673640167364018,6136340.7,0.2657676748619906,0.0,0.040000000000000036,0.01673640167364018,1630841.0,0.0,3832476.35,-0.577399856545525,-0.9475553243901759,-1.0,0.0,0.0,-0.3693371460909357,0.004255319148936079,-0.017021276595744695,-0.017021276595744695,-0.025531914893617044,False,False,False
2026-04-21,2.36,2.37,2.34,2.36,1652256.0,2.35,0.004255319148936079,6122867.45,0.26985003570508453,0.6666666666666617,0.03000000000000025,0.012765957446808616,1652256.0,0.17990002380338835,3899324.1599999997,0.013131261723245968,-0.9283208745708742,1.0,-0.6188805830472449,-0.026319459678191368,-0.03157170282877625,-0.00423728813559313,-0.03813559322033892,-0.0338983050847458,-0.021186440677966028,False,False,False
2026-04-22,2.38,2.38,2.33,2.35,1624439.0,2.36,-0.00423728813559313,6041249.25,0.26889123967199335,0.4000000000000018,0.04999999999999982,0.021186440677966028,1624439.0,0.10755649586879783,3817431.6500000004,-0.016835768791276906,-0.891635726596399,-1.0,0.3566542906385612,0.015103431816124427,-0.15610035422050744,-0.017021276595744695,-0.017021276595744695,-0.025531914893617044,-0.004255319148936268,False,False,False
2026-04-23,2.37,2.37,2.31,2.31,2103031.0,2.35,-0.017021276595744695,6046166.35,0.347828835374336,0.0,0.06000000000000005,0.025531914893617044,2103031.0,0.0,4858001.61,0.29461986568901644,-0.8132171386890947,-1.0,0.0,0.0,-0.33568058482272933,-0.01731601731601733,-0.012987012987013094,0.0,0.008658008658008665,False,False,False
2026-04-26,2.3,2.33,2.25,2.27,2353134.0,2.31,-0.01731601731601733,5905350.05,0.39847493883956975,0.25,0.08000000000000007,0.03463203463203466,2353134.0,0.09961873470989244,5341614.18,0.11892501822369717,-0.7228469783312444,-1.0,0.1807117445828111,0.03098302463447264,-0.18433484495665575,0.017621145374449355,0.008810572687224677,0.030837004405286274,0.017621145374449355,False,False,False
2026-04-27,2.25,2.38,2.23,2.31,5941936.0,2.27,0.017621145374449355,6117226.6,0.9713447594045315,0.5333333333333341,0.1499999999999999,0.06607929515418498,5941936.0,0.5180505383490842,13725872.16,1.5251158667547196,-0.2666766869156564,1.0,-0.14222756635501693,-0.024805911015274237,0.13640177367828427,-0.012987012987013094,0.0,0.008658008658008665,0.004329004329004236,False,False,False
2026-04-28,2.31,2.32,2.28,2.28,1798179.0,2.31,-0.012987012987013094,6112767.85,0.29416772305527683,0.0,0.040000000000000036,0.01731601731601733,1798179.0,0.0,4099848.1199999996,-0.6973748959934944,-0.8225716976147639,-1.0,0.0,0.0,-0.3382335856158221,0.004385964912280803,0.026315789473684237,0.013157894736842216,0.03070175438596504,False,False,False
2026-04-29,2.28,2.31,2.27,2.29,1857471.0,2.28,0.004385964912280803,5919607.7,0.31378278665324394,0.5,0.040000000000000036,0.017543859649122823,1857471.0,0.15689139332662197,4253608.59,0.032973358047224455,-0.739824482012737,1.0,-0.3699122410063685,-0.016213825752820033,-0.06451955294205813,0.00873362445414848,0.01746724890829696,0.013100436681222622,0.0218340611353711,False,False,False
2026-04-30,2.3,2.32,2.28,2.31,2736471.0,2.29,0.00873362445414848,5821335.65,0.470076141374875,0.7500000000000056,0.040000000000000036,0.01746724890829696,2736471.0,0.35255710603115886,6321248.01,0.47322407725342686,-0.5681209489881234,1.0,-0.4260907117410957,-0.037118834437155475,0.11801102106420175,0.012987012987012903,0.0,0.01731601731601733,0.01731601731601733,False,False,False
2026-05-03,2.32,2.35,2.3,2.34,2885320.0,2.31,0.012987012987012903,5697219.65,0.5064435246059014,0.7999999999999965,0.050000000000000266,0.02164502164502176,2885320.0,0.40515481968471934,6751648.8,0.05439451030177178,-0.4936691436855018,1.0,-0.39493531494839973,-0.05100387450634857,0.17143813619452966,-0.004273504273504183,-0.008547008547008555,0.0,0.004273504273504373,False,False,False
2026-05-04,2.34,2.36,2.31,2.33,2755738.0,2.34,-0.004273504273504183,5650636.3,0.4876863159640977,0.4000000000000018,0.04999999999999982,0.02136752136752129,2755738.0,0.19507452638563996,6420869.54,-0.04491078979108032,-0.4815361137470492,-1.0,0.19261444549882054,0.008226379268119704,-0.023736494410981773,-0.00858369098712447,0.00858369098712447,0.00858369098712447,0.01287553648068661,False,False,False
2026-05-05,2.31,2.33,2.29,2.31,2454197.0,2.33,-0.00858369098712447,5046157.5,0.4863496630852287,0.5,0.040000000000000036,0.01716738197424894,2454197.0,0.24317483154261435,5669195.07,-0.1094229567542343,-0.4048528536308043,-1.0,0.20242642681540216,0.01733310987578171,0.05795321124212596,0.004329004329004236,0.012987012987012903,0.01731601731601733,0.03463203463203466,False,False,False
2026-05-06,2.3,2.34,2.29,2.32,2127622.0,2.31,0.004329004329004236,4871007.65,0.43679299087120094,0.5999999999999982,0.04999999999999982,0.021645021645021568,2127622.0,0.2620757945227198,4936083.04,-0.13306796479663208,-0.40743587501295875,1.0,-0.24446152500777452,-0.010576144162698416,0.10685332804487899,0.012931034482758728,0.012931034482758728,0.017241379310344845,0.038793103448275995,False,False,False
2026-05-07,2.32,2.36,2.28,2.35,3275947.0,2.32,0.012931034482758728,4369328.3,0.7497598658356709,0.8750000000000028,0.08000000000000007,0.03448275862068969,3275947.0,0.6560398826062142,7698475.45,0.5397222814954912,-0.014895045638089986,1.0,-0.013033164933328779,-0.0016759919358444557,0.4300530279071395,-0.004255319148936268,0.0,0.017021276595744695,0.029787234042553123,False,False,False
2026-05-10,2.35,2.36,2.33,2.34,863501.0,2.35,-0.004255319148936268,3119811.65,0.276779849834845,0.3333333333333284,0.029999999999999805,0.012765957446808427,863501.0,0.09225994994494696,2020592.3399999999,-0.7364117917658619,-0.8109227131584488,-1.0,0.2703075710528122,0.011495512077637035,-0.16838281276538963,0.004273504273504373,0.008547008547008555,0.029914529914530037,0.025641025641025664,False,False,False
2026-05-11,2.34,2.36,2.31,2.35,1639083.0,2.34,0.004273504273504373,2701738.95,0.6066770440571247,0.8000000000000036,0.04999999999999982,0.02136752136752129,1639083.0,0.485341635245702,3851845.0500000003,0.8981830941712865,0.554977268388252,1.0,0.4439818147106036,0.01896203987452229,0.6521206355922373,0.0,0.017021276595744695,0.029787234042553123,-0.008510638297872348,False,False,False
2026-05-12,2.35,2.37,2.33,2.35,2270821.0,2.35,0.0,2609273.9,0.8702884737397634,0.5,0.040000000000000036,0.017021276595744695,2270821.0,0.4351442368698817,5336429.350000001,0.3854216046411316,1.7226782859372487,0.0,0.0,0.0,0.7190923615665683,0.004255319148936079,0.025531914893617044,0.021276595744680774,-0.012765957446808616,False,False,False
2026-05-13,2.34,2.36,2.34,2.36,744486.0,2.35,0.004255319148936079,2421521.5,0.307445546116357,1.0,0.020000000000000018,0.008510638297872348,744486.0,0.307445546116357,1756986.96,-0.6721511735183002,-0.8278489760293775,1.0,-0.8278489760293775,-0.03520636830607091,0.16034034133328606,0.012711864406779768,0.025423728813559344,-0.012711864406779579,-0.012711864406779579,False,False,False
2026-05-14,2.35,2.48,2.34,2.39,12407532.0,2.36,0.012711864406779768,2849053.45,4.354966383659808,0.3571428571428587,0.14000000000000012,0.05932203389830514,12407532.0,1.555345137021367,29654001.48,15.665903724180172,4.134823188522095,1.0,1.476722567329326,0.18671433721826983,0.6783153183157873,0.00836820083682009,0.004184100418409952,-0.02928870292887041,-0.00836820083682009,False,False,False
2026-05-17,2.4,2.45,2.36,2.41,3485455.0,2.39,0.00836820083682009,2830373.0,1.2314472332798538,0.5555555555555567,0.0900000000000003,0.0376569037656905,3485455.0,0.6841373518221424,8399946.55,-0.7190855522274695,0.5945253518337698,1.0,0.33029186212987277,0.02757514976357824,0.5443490181228549,0.004149377593360907,-0.033195020746887995,-0.033195020746887995,-0.024896265560165994,False,False,False
2026-05-18,2.41,2.44,2.39,2.42,3116148.0,2.41,0.004149377593360907,2904638.35,1.0728178948680478,0.5999999999999982,0.04999999999999982,0.020746887966804906,3116148.0,0.6436907369208268,7541078.16,-0.10595661111676957,0.3746106742338568,1.0,0.2247664045403134,0.009321057982242318,0.4790090112387131,-0.008264462809917363,-0.04132231404958681,-0.020661157024793316,-0.04132231404958681,False,False,False
2026-05-19,2.42,2.44,2.37,2.4,2606715.0,2.42,-0.008264462809917363,2952361.3,0.8829254739248886,0.42857142857142677,0.06999999999999984,0.02892561983471068,2606715.0,0.37839663168209353,6256116.0,-0.16348164464588977,0.1301629251414428,-1.0,-0.05578411077490382,-0.004599789460614302,0.27900210561804323,-0.0291666666666666,-0.0291666666666666,-0.02083333333333326,-0.0291666666666666,False,False,False
2026-05-20,2.39,2.41,2.3,2.33,3660161.0,2.4,-0.0291666666666666,3054147.4,1.1984231671333219,0.2727272727272742,0.11000000000000032,0.04583333333333347,3660161.0,0.3268426819454532,8528175.13,0.4041278006993476,0.4330676981494622,-1.0,-0.11810937222258125,-0.03350386005043854,0.340304554929633,-0.004291845493562331,0.01716738197424894,-0.004291845493562331,0.00429184549356214,False,False,False
2026-05-21,2.32,2.34,2.29,2.32,1558528.0,2.33,-0.004291845493562331,3026922.25,0.5148886794168566,0.5999999999999982,0.04999999999999982,0.021459227467811082,1558528.0,0.308933207650113,3615784.96,-0.5741914085200077,-0.34628909890837706,-1.0,0.2077734593450256,0.008911844669409452,0.13345978593107663,0.004310344827586307,0.012931034482758728,0.004310344827586307,0.012931034482758728,False,False,False
2026-05-31,2.34,2.34,2.3,2.33,1475015.0,2.32,0.004310344827586307,2983016.3,0.4944709822738817,0.7500000000000056,0.040000000000000036,0.017241379310344845,1475015.0,0.37085323670541404,3436784.95,-0.05358453617772663,-0.3756774227943805,1.0,-0.28175806709578743,-0.01213722858720837,0.19552615844725277,0.01716738197424894,-0.004291845493562331,0.00429184549356214,0.01716738197424894,False,False,False
2026-06-01,2.34,2.39,2.34,2.37,2237889.0,2.33,0.01716738197424894,2797813.95,0.7998705560818294,0.6000000000000018,0.050000000000000266,0.021459227467811273,2237889.0,0.4799223336490991,5303796.930000001,0.5171974522292995,-0.02031231184164678,1.0,-0.012187387104988104,-0.0020719405030960856,0.2898452406248632,-0.008438818565400852,-0.016877637130801704,-0.008438818565400852,-0.008438818565400852,False,False,False
2026-06-02,2.37,2.39,2.35,2.35,811888.0,2.37,-0.008438818565400852,2748499.4,0.2953931880065173,0.0,0.040000000000000036,0.016877637130801704,811888.0,0.0,1907936.8,-0.637208101027352,-0.5918349220471933,-1.0,0.0,0.0,-0.2656070098012612,-0.012765957446808616,-0.004255319148936268,0.008510638297872348,0.0,False,False,False
2026-06-03,2.35,2.36,2.31,2.32,1754406.0,2.35,-0.012765957446808616,2743346.15,0.6395131726267937,0.19999999999999646,0.04999999999999982,0.021276595744680774,1754406.0,0.1279026345253565,4070221.92,1.1608965768677453,-0.22219213387851497,-1.0,0.04443842677570221,0.00564237271481626,-0.00930321670844643,0.004310344827586307,0.012931034482758728,0.012931034482758728,0.012931034482758728,False,False,False
2026-06-04,2.32,2.36,2.32,2.33,1352070.0,2.32,0.004310344827586307,2674126.1,0.505611908129538,0.25000000000000555,0.040000000000000036,0.017241379310344845,1352070.0,0.12640297703238731,3150323.1,-0.22932890106394987,-0.3773973851581259,1.0,-0.09434934628953356,-0.004064265469923327,-0.05522255682397592,0.00429184549356214,0.01716738197424894,0.00858369098712447,0.01287553648068661,False,False,False
2026-06-07,2.34,2.38,2.33,2.34,1880805.0,2.33,0.00429184549356214,2623900.35,0.7167974195361496,0.19999999999999646,0.04999999999999982,0.021459227467811082,1880805.0,0.1433594839072274,4401083.7,0.3910559364529942,-0.1486211983520179,1.0,-0.029724239670403052,-0.0012749357290097055,0.026231740220567165,0.004273504273504373,0.004273504273504373,0.004273504273504373,0.0,False,False,False
2026-06-08,2.34,2.36,2.33,2.35,1373365.0,2.34,0.004273504273504373,2554781.7,0.5375664777933864,0.6666666666666716,0.029999999999999805,0.012820512820512739,1373365.0,0.3583776518622603,3227407.75,-0.2697993678238839,-0.35735401846800213,1.0,-0.2382360123120032,-0.010174832876774351,0.16189270530371105,0.008510638297872348,0.0,0.004255319148936079,0.0,False,False,False
2026-06-09,2.36,2.39,2.35,2.37,1409627.0,2.35,0.008510638297872348,2502553.2,0.5632755379585936,0.5,0.040000000000000036,0.017021276595744695,1409627.0,0.2816377689792968,3340815.99,0.02640376010747314,-0.3328419581800795,1.0,-0.16642097909003975,-0.014129390530599835,0.08946395676785218,-0.008438818565400852,-0.008438818565400852,-0.01265822784810137,-0.008438818565400852,False,False,False
2026-06-10,2.38,2.38,2.34,2.35,928973.0,2.37,-0.008438818565400852,2442620.75,0.38031814803833136,0.25000000000000555,0.040000000000000036,0.016877637130801704,928973.0,0.09507953700958495,2183086.5500000003,-0.3409795640974528,-0.5389999034629205,-1.0,0.13474997586573312,0.011344389573465145,-0.1211152787792564,0.0,0.004255319148936079,0.0,-0.004255319148936268,False,False,False
2026-06-11,2.36,2.37,2.34,2.35,1244918.0,2.35,0.0,2341069.3,0.5317732371271539,0.33333333333333826,0.03000000000000025,0.012765957446808616,1244918.0,0.1772577457090539,2925557.3000000003,0.34010138077209984,-0.3515883845896139,0.0,-0.0,-0.0,-0.002225059413833247,0.0,-0.004255319148936268,0.0,-0.004255319148936268,False,False,False
2026-06-14,2.36,2.38,2.34,2.35,739052.0,2.35,0.0,2334846.85,0.3165312534310334,0.25000000000000555,0.040000000000000036,0.017021276595744695,739052.0,0.07913281335776011,1736772.2,-0.4063448355634668,-0.6010291331857507,0.0,-0.0,-0.0,-0.14389073525477997,0.004255319148936079,0.0,-0.004255319148936268,-0.004255319148936268,False,False,False
2026-06-15,2.35,2.37,2.34,2.36,775676.0,2.35,0.004255319148936079,2291676.5,0.3384753476330538,0.6666666666666617,0.03000000000000025,0.012765957446808616,775676.0,0.22565023175536755,1830595.3599999999,0.049555376346995805,-0.5567969560953511,1.0,-0.3711979707302313,-0.015786131106515857,0.0805348128614517,-0.00847457627118645,-0.00423728813559313,-0.00847457627118645,-0.00847457627118645,False,False,False
2026-06-16,2.36,2.37,2.34,2.34,984849.0,2.36,-0.00847457627118645,2227377.9,0.44215622324348286,0.0,0.03000000000000025,0.012711864406779768,984849.0,0.0,2304546.6599999997,0.26966542731759136,-0.41248389557839416,-1.0,0.0,0.0,-0.1952898455645343,0.004273504273504373,0.0,0.0,0.004273504273504373,False,False,False
2026-06-17,2.36,2.41,2.34,2.35,4746151.0,2.34,0.004273504273504373,2427461.15,1.955191332310303,0.14285714285714557,0.07000000000000028,0.029914529914530037,4746151.0,0.27931304747290575,11153454.85,3.8191661868976867,1.1719115637191952,1.0,0.16741593767417393,0.007150175031104505,0.4838705743493592,0.0,-0.004255319148936268,-0.004255319148936268,-0.004255319148936268,False,False,False
2026-06-18,2.36,2.39,2.34,2.35,2057589.0,2.35,0.0,1909964.0,1.0772920327294127,0.20000000000000356,0.050000000000000266,0.021276595744680965,2057589.0,0.21545840654588638,4835334.15,-0.5664720738973539,0.8563110899731783,0.0,0.0,0.0,0.44717608378361895,-0.004255319148936268,-0.004255319148936268,0.0,0.008510638297872348,False,False,False
2026-06-21,2.35,2.37,2.34,2.34,979899.0,2.35,-0.004255319148936268,1784686.2,0.5490595489560014,0.0,0.03000000000000025,0.012765957446808616,979899.0,0.0,2292963.6599999997,-0.5237634921259785,-0.3579520325320751,-1.0,0.0,0.0,-0.17170442741281722,0.0,0.0,0.0,0.029914529914530037,False,False,False
2026-06-22,2.36,2.39,2.33,2.34,2657368.0,2.34,0.0,1761747.2,1.5083707810064917,0.16666666666666297,0.06000000000000005,0.025641025641025664,2657368.0,0.251395130167743,6218241.119999999,1.7118794896208689,1.8586501136339224,0.0,0.0,0.0,0.5596103081193997,0.0,0.004273504273504373,0.012820512820512928,0.021367521367521482,False,False,False
2026-06-23,2.35,2.36,2.33,2.34,1705831.0,2.34,0.0,1716703.0,0.9936669301562355,0.3333333333333284,0.029999999999999805,0.012820512820512739,1705831.0,0.3312223100520736,3991644.5399999996,-0.3580749824638515,0.639339044191626,0.0,0.0,0.0,0.44889134047229573,0.0,0.0,0.029914529914530037,0.03418803418803422,False,False,False
2026-06-24,2.34,2.36,2.33,2.34,1681381.0,2.34,0.0,1617764.0,1.039324029957398,0.3333333333333284,0.029999999999999805,0.012820512820512739,1681381.0,0.3464413433191275,3934431.5399999996,-0.014333190099136472,0.7779610790154852,0.0,0.0,0.0,0.4924340969317274,0.004273504273504373,0.012820512820512928,0.021367521367521482,0.076923076923077,False,False,False
2026-06-25,2.34,2.37,2.33,2.35,3445253.0,2.34,0.004273504273504373,1712100.25,2.0122963009905526,0.5,0.040000000000000036,0.01709401709401711,3445253.0,1.0061481504952763,8096344.550000001,1.0490614560292997,2.4045301178429503,1.0,1.2022650589214752,0.051347594049260134,0.7419104540918862,-0.004255319148936268,0.025531914893617044,0.029787234042553123,0.025531914893617044,False,False,False
2026-06-28,2.34,2.37,2.33,2.34,1195799.0,2.35,-0.004255319148936268,1698139.45,0.70418186209619,0.24999999999999445,0.040000000000000036,0.017021276595744695,1195799.0,0.1760454655240436,2798169.6599999997,-0.6529140240208775,-0.18002303627831664,-1.0,0.04500575906957816,0.0019139835592931896,0.03594841312032092,0.012820512820512928,0.021367521367521482,0.076923076923077,-0.012820512820512739,False,False,False
2026-06-29,2.34,2.38,2.33,2.37,3596324.0,2.34,0.012820512820512928,1766061.2,2.0363529870878767,0.8000000000000036,0.04999999999999982,0.02136752136752129,3596324.0,1.6290823896703086,8523287.88,2.007465301442801,2.042201140044263,1.0,1.6337609120354175,0.2083164409975155,0.8834454678675547,0.016877637130801704,0.021097046413502032,0.016877637130801704,-0.037974683544303924,True,False,False
2026-06-30,2.4,2.44,2.35,2.41,13691419.0,2.37,0.016877637130801704,2410037.75,5.6809977354089165,0.6666666666666683,0.08999999999999986,0.037974683544303736,13691419.0,3.7873318236059537,32996319.790000003,2.807059375072991,3.7627163161639334,1.0,2.508477544109295,0.4193970396508858,0.8327944285636891,-0.008298755186721999,0.0456431535269709,-0.04149377593360999,-0.06639004149377599,False,False,False
