date,open,high,low,close,volume,prev_close,daily_return,close_strength,volume_sma20,relative_volume20,close_sma20,close_sma50,trend20,trend50,price_position20,breakout20,previous_return5,previous_return10,NextDayReturn,Return3Days,Return5Days,Return7Days,Return10Days,case_a_uptrend,case_b_breakout,case_c_extended,case_d_weak_close,normal_day,trend_strength,z_relative_volume20,z_close_strength,z_trend_strength,breakout_factor,model_a,model_b,model_c,model_d_contextual_score,split
2026-01-11,2.5,2.75,2.45,2.75,14487314.0,2.5,0.1,1.0,9003605.05,1.609057029883824,2.244,,0.22549019607843127,,1.0,1.0,0.07421874999999997,0.2499999999999999,0.0363636363636364,-0.021818181818181837,-0.021818181818181837,-0.05818181818181823,-0.04727272727272724,True,True,True,False,False,,0.4063795157571893,1.9811103940512556,,1.5,0.4063795157571893,0.8050826825960836,,,Training
2026-01-12,2.83,2.98,2.76,2.85,31000819.0,2.75,0.0363636363636364,0.4090909090909101,10379410.35,2.9867610928399224,2.284,,0.24781085814360784,,0.8737864077669903,1.0,0.09615384615384615,0.30733944954128434,0.04561403508771926,-0.04210526315789477,-0.09122807017543867,-0.11578947368421055,-0.10526315789473693,False,False,False,True,False,,1.6019562271307801,0.0062377711137306,,1.5,1.6019562271307801,0.009992636279057237,,,Training
2026-01-13,2.88,2.98,2.76,2.98,23538405.0,2.85,0.04561403508771926,1.0,11494206.25,2.047849541589703,2.332,,0.2778730703259006,,1.0,1.0,0.15057915057915064,0.43961352657004843,-0.09731543624161075,-0.09731543624161075,-0.13087248322147654,-0.15436241610738255,-0.14765100671140938,True,True,True,False,False,,0.7871652898769466,1.9811103940512556,,1.5,0.7871652898769466,1.5594613376115884,,,Training
2026-01-14,2.97,2.97,2.69,2.69,33964990.0,2.98,-0.09731543624161075,0.0,13158292.15,2.5812612771331422,2.3649999999999998,,0.13742071881606774,,0.7184466019417476,0.0,0.015094339622641523,0.19026548672566382,0.014869888475836444,-0.037174721189591114,-0.06319702602230481,-0.026022304832713696,-0.05576208178438659,False,False,False,True,False,,1.2500619784594977,-1.3609817370737924,,1.0,1.2500619784594977,-1.701311522893709,,,Training
2026-01-15,2.67,2.77,2.62,2.73,15046108.0,2.69,0.014869888475836444,0.733333333333333,13886118.75,1.0835358872327085,2.4010000000000002,,0.13702623906705527,,0.7572815533980582,0.0,0.092,0.17167381974248921,-0.014652014652014666,-0.05128205128205133,-0.07692307692307691,-0.06593406593406599,-0.08058608058608066,False,False,False,False,True,,-0.04966968695764198,1.0898858257512414,,1.0,-0.04966968695764198,-0.05413428778463529,,,Training
2026-01-18,2.75,2.78,2.68,2.69,13213470.0,2.73,-0.014652014652014666,0.09999999999999823,14523333.95,0.9098096928357142,2.434,,0.10517666392769094,,0.7184466019417476,0.0,-0.021818181818181837,0.05078124999999996,-0.037174721189591114,-0.06319702602230481,-0.026022304832713696,-0.05576208178438659,-0.09665427509293673,False,False,False,False,True,,-0.2004299247774721,-1.0267725239612935,,1.0,-0.2004299247774721,0.20579593974113722,,,Training
2026-01-19,2.68,2.69,2.57,2.59,11064697.0,2.69,-0.037174721189591114,0.16666666666666666,15026970.85,0.7363225170560572,2.4639999999999995,,0.051136363636363785,,0.6213592233009707,0.0,-0.09122807017543867,-0.003846153846153935,0.0,-0.027027027027026966,-0.015444015444015458,-0.01930501930501924,-0.06177606177606166,False,False,False,False,True,,-0.3509827413519442,-0.8039663818862844,,1.0,-0.3509827413519442,0.28217832466925213,,,Training
2026-01-20,2.61,2.7,2.58,2.59,22857172.0,2.59,0.0,0.08333333333333148,16137037.8,1.4164416222660146,2.494,,0.03849238171611854,,0.6213592233009707,0.0,-0.13087248322147654,0.0,-0.027027027027026966,0.01158301158301168,-0.01930501930501924,-0.030888030888030917,-0.034749034749034693,False,False,False,False,True,,0.23922714842986534,-1.0824740594800446,,1.0,0.23922714842986534,-0.2589571824987115,,,Training
2026-01-21,2.59,2.65,2.51,2.52,10230679.0,2.59,-0.027027027027026966,0.07142857142857302,16585274.3,0.6168531683554971,2.5215,,-0.0005948839976204866,,0.5445544554455446,0.0,-0.06319702602230481,-0.04905660377358487,0.0,0.011904761904761828,0.007936507936507943,-0.03571428571428566,0.03174603174603177,False,False,False,False,True,,-0.45465868662199305,-1.1222608705648551,,1.0,-0.45465868662199305,0.5102456534582716,,,Training
2026-01-22,2.52,2.56,2.48,2.52,15248419.0,2.52,0.0,0.5,17120626.35,0.8906460948492109,2.5425,,-0.00884955752212388,,0.5,0.0,-0.07692307692307691,0.008000000000000007,0.039682539682539715,0.007936507936507943,-0.00396825396825406,-0.03571428571428566,0.015873015873015886,False,False,False,False,True,,-0.21706016640543727,0.3100643284887315,,1.0,-0.21706016640543727,-0.06730261473815423,,,Training
2026-01-25,2.54,2.7,2.53,2.62,15339920.0,2.52,0.039682539682539715,0.5294117647058829,17391053.9,0.8820581022982168,2.5635,,0.022040179442168996,,0.6086956521739132,0.0,-0.026022304832713696,-0.04727272727272724,-0.026717557251908504,-0.030534351145038195,-0.07251908396946563,-0.045801526717557293,-0.022900763358778647,False,False,False,False,True,,-0.22451285829152165,0.40836115587476424,,1.0,-0.22451285829152165,-0.09168233032067293,,,Training
2026-01-26,2.63,2.64,2.53,2.55,7651535.0,2.62,-0.026717557251908504,0.18181818181818146,17293695.45,0.4424464986169281,2.582,,-0.012393493415956634,,0.5326086956521737,0.0,-0.015444015444015458,-0.10526315789473693,-0.003921568627450897,-0.015686274509803935,-0.04705882352941163,0.01960784313725501,0.0,False,False,False,False,True,,-0.6060094434748476,-0.7533286223237848,,1.0,-0.6060094434748476,0.4565242591681105,,,Training
2026-01-27,2.56,2.59,2.53,2.54,6103413.0,2.55,-0.003921568627450897,0.16666666666667038,17333615.9,0.35211424062996577,2.6055,,-0.025139128766071814,,0.5,0.0,-0.01930501930501924,-0.14765100671140938,0.0,-0.04330708661417318,-0.015748031496063006,0.007874015748031503,-0.003937007874015839,False,False,False,False,True,,-0.6844001130234825,-0.803966381886272,,1.0,-0.6844001130234825,0.5502346826300448,,,Training
2026-01-28,2.54,2.65,2.53,2.54,9860973.0,2.54,0.0,0.08333333333333519,17401186.65,0.566683939339275,2.6195,,-0.030349303302156863,,0.4133333333333334,0.0,0.007936507936507943,-0.05576208178438659,-0.011811023622047341,-0.04330708661417318,0.02362204724409451,0.007874015748031503,-0.027559055118110173,False,False,False,False,True,,-0.49819573020932456,-1.0824740594800322,,1.0,-0.49819573020932456,0.5392839544953064,,,Training
2026-01-29,2.55,2.57,2.51,2.51,3635470.0,2.54,-0.011811023622047341,0.0,17105183.55,0.2125361583740503,2.6285,2.256,-0.04508274681377213,0.11258865248226951,0.28787878787878773,0.0,-0.00396825396825406,-0.08058608058608066,-0.031872509960159216,-0.003984063745019836,0.01992031872509971,0.0159362549800797,-0.019920318725099532,False,False,False,False,True,0.03375295283424869,-0.8055264920843808,-1.3609817370737924,1.068513800745245,1.0,-0.8055264920843808,1.096306844455959,1.1714189931526628,1.1714189931526628,Training
2026-02-01,2.53,2.56,2.42,2.43,4978798.0,2.51,-0.031872509960159216,0.07142857142857302,15875275.2,0.3136196341339645,2.622,2.2646,-0.07322654462242553,0.07303718095910977,0.01785714285714327,0.0,-0.07251908396946563,-0.09665427509293673,0.0,0.06995884773662549,0.053497942386831226,0.04115226337448545,0.01646090534979425,False,False,False,False,True,-9.468183165788069e-05,-0.717805875754093,-1.1222608705648551,0.2570363048644968,1.0,-0.717805875754093,0.8055654470203567,0.20705956582862906,0.20705956582862906,Training
2026-02-02,2.43,2.47,2.41,2.43,5902088.0,2.43,0.0,0.3333333333333333,14548464.15,0.4056846096706366,2.6134999999999997,2.2734,-0.07021235890568187,0.06888361045130645,0.035087719298245654,0.0,-0.04705882352941163,-0.06177606177606166,0.02880658436213985,0.053497942386831226,0.049382716049382575,0.01646090534979425,0.03292181069958832,False,False,False,False,True,-0.0006643742271877084,-0.6379115474695056,-0.2469510266987765,0.24337825864915819,1.0,-0.6379115474695056,0.1575329115905997,0.038340085702851946,0.038340085702851946,Training
2026-02-03,2.46,2.54,2.43,2.5,10985418.0,2.43,0.02880658436213985,0.6363636363636356,14098346.5,0.7791990358585669,2.609,2.2843999999999998,-0.041778459179762355,0.09437926807914562,0.15789473684210506,0.0,-0.015748031496063006,-0.034749034749034693,0.040000000000000036,0.02400000000000002,0.011999999999999922,-0.016000000000000014,-0.011999999999999922,False,False,False,False,True,0.026300404449691634,-0.3137743388195014,0.7658041645512355,0.8898432566814388,1.0,-0.3137743388195014,-0.24028969539728456,-0.21382016509931065,-0.21382016509931065,Training
2026-02-04,2.53,2.65,2.5,2.6,16503377.0,2.5,0.040000000000000036,0.6666666666666676,14237794.8,1.1591245155464664,2.6064999999999996,2.2972,-0.0024937655860347236,0.13181264147658017,0.3333333333333333,0.0,0.02362204724409451,0.03174603174603177,-0.015384615384615398,-0.019230769230769332,-0.049999999999999954,-0.049999999999999954,-0.04230769230769226,False,False,False,False,True,0.06465943794527272,0.0159264059091344,0.8670796836762427,1.8094789344073459,1.0,0.0159264059091344,0.013809462997791698,0.024987932389981794,0.024987932389981794,Training
2026-02-05,2.6,2.61,2.53,2.56,6820941.0,2.6,-0.015384615384615398,0.3750000000000028,13921700.3,0.4899502828688245,2.6094999999999997,2.3091999999999997,-0.018969151178386535,0.10860904209249973,0.26315789473684204,0.0,0.01992031872509971,0.015873015873015886,0.0,-0.011718750000000097,-0.039062500000000035,-0.019531250000000104,-0.019531250000000104,False,False,False,False,True,0.0448199454570566,-0.5647854827703834,-0.10769718790189017,1.3338385582690764,1.0,-0.5647854827703834,0.06082580826218174,0.08113180839797976,0.08113180839797976,Training
2026-02-08,2.58,2.64,2.56,2.56,4063870.0,2.56,0.0,0.0,13400528.1,0.3032619289086077,2.6,2.3228,-0.015384615384615398,0.10211813328741177,0.26315789473684204,0.0,0.053497942386831226,-0.022900763358778647,-0.00390625000000009,-0.035156249999999944,-0.035156249999999944,-0.035156249999999944,0.0039062499999999167,False,False,False,False,True,0.04336675895139819,-0.7267943308829387,-1.3609817370737924,1.298999250934931,1.0,-0.7267943308829387,0.9891538109404465,1.2849100594710725,1.2849100594710725,Training
2026-02-09,2.56,2.57,2.52,2.55,4140167.0,2.56,-0.00390625000000009,0.5999999999999982,12057495.5,0.3433687368989688,2.585,2.3367999999999998,-0.013539651837524234,0.09123587812393019,0.2456140350877188,0.0,0.049382716049382575,0.0,-0.007843137254901968,-0.03529411764705877,-0.015686274509803935,-0.02352941176470573,-0.02352941176470573,False,False,False,False,True,0.03884811314320298,-0.6919894936975699,0.6442735416012303,1.1906673269644892,1.0,-0.6919894936975699,-0.4458305218553756,-0.5308358357367233,-0.5308358357367233,Training
2026-02-10,2.56,2.56,2.52,2.53,2447408.0,2.55,-0.007843137254901968,0.24999999999999445,11002945.65,0.22243207208789584,2.5625,2.3514,-0.012682926829268368,0.07595475036148672,0.21428571428571366,0.0,0.011999999999999922,-0.003937007874015839,-0.02371541501976269,-0.02371541501976269,-0.02371541501976269,-0.007905138339920957,-0.027667984189723258,False,False,False,False,True,0.03163591176610917,-0.7969387813472504,-0.5254587042925489,1.017758963616819,1.0,-0.7969387813472504,0.41875841944720915,0.42619513498240874,0.42619513498240874,Training
2026-02-11,2.53,2.53,2.45,2.47,4782069.0,2.53,-0.02371541501976269,0.2500000000000014,9543799.6,0.5010655294983353,2.5515,2.364,-0.03194199490495775,0.044839255499154115,0.16216216216216245,0.0,-0.049999999999999954,-0.027559055118110173,-0.00404858299595151,0.0161943319838055,0.008097165991902841,0.040485829959514025,-0.024291497975708523,False,False,False,False,True,0.006448630297098183,-0.5551396303926944,-0.5254587042925258,0.41390843473174005,1.0,-0.5551396303926944,0.2917029508875769,0.12073831180850661,0.12073831180850661,Training
2026-02-12,2.47,2.49,2.46,2.46,1803284.0,2.47,-0.00404858299595151,0.0,8881658.4,0.20303460443828822,2.538,2.3756,-0.030732860520094506,0.03552786664421621,0.13513513513513478,0.0,-0.039062500000000035,-0.019920318725099532,0.004065040650406598,0.004065040650406598,0.020325203252032447,0.012195121951219613,-0.089430894308943,False,False,False,False,True,0.0023975030620608535,-0.8137719759389341,-1.3609817370737924,0.3167849985852945,1.0,-0.8137719759389341,1.107528797395343,0.35084850851605665,0.35084850851605665,Training
2026-02-15,2.46,2.52,2.46,2.47,2850218.0,2.46,0.004065040650406598,0.16666666666667038,8363495.8,0.34079266232189653,2.527,2.3874,-0.022556390977443583,0.03459830778252502,0.2068965517241381,0.0,-0.035156249999999944,0.01646090534979425,0.0161943319838055,0.008097165991902841,0.040485829959514025,-0.00404858299595151,-0.08097165991902841,False,False,False,False,True,0.006020958402540718,-0.6942250207994505,-0.803966381886272,0.4036552480178207,1.0,-0.6942250207994505,0.5581335781870561,0.22529354793016987,0.22529354793016987,Training
2026-02-16,2.48,2.54,2.43,2.51,3933443.0,2.47,0.0161943319838055,0.7272727272727247,8006933.1,0.4912546353109907,2.523,2.3988,-0.005152596115735372,0.04635651158912779,0.3448275862068953,0.0,-0.015686274509803935,0.03292181069958832,-0.01593625498007952,0.0,-0.007968127490039672,-0.039840637450199064,-0.1115537848605577,False,False,False,False,True,0.020601957736696208,-0.563653560868425,1.069630721926234,0.7532262872915764,1.0,-0.563653560868425,-0.6029011652279859,-0.45412100628844104,-0.45412100628844104,Training
2026-02-17,2.53,2.55,2.47,2.47,4138308.0,2.51,-0.01593625498007952,0.0,7070989.9,0.5852515784246842,2.517,2.4088,-0.01867302344060378,0.025406841580870296,0.2068965517241381,0.0,-0.02371541501976269,-0.011999999999999922,0.008097165991902841,0.040485829959514025,-0.00404858299595151,-0.09311740890688258,-0.08502024291497992,False,False,False,False,True,0.003366909070133258,-0.4820826639329041,-1.3609817370737924,0.34002594784768747,1.0,-0.4820826639329041,0.6561057013725652,0.22309296299747827,0.22309296299747827,Training
2026-02-18,2.48,2.53,2.46,2.49,2829396.0,2.47,0.008097165991902841,0.4285714285714331,6700925.75,0.4222395689132953,2.5155000000000003,2.4174,-0.010137149672033424,0.03003226607098535,0.27586206896551746,0.0,0.008097165991902841,-0.04230769230769226,0.008032128514056052,0.0,-0.032128514056224924,-0.08835341365461855,-0.09638554216867477,False,False,False,False,True,0.009947558199475964,-0.6235450922484961,0.07134346197981467,0.4977932107438353,1.0,-0.6235450922484961,-0.044485865581530615,-0.022144761860548798,-0.022144761860548798,Training
2026-02-19,2.48,2.56,2.48,2.51,8920176.0,2.49,0.008032128514056052,0.3749999999999972,6384513.6,1.3971582737328652,2.5149999999999997,2.4272,-0.0019880715705764985,0.034113381674357186,0.3448275862068953,0.0,0.020325203252032447,-0.019531250000000104,0.023904382470119546,-0.019920318725099532,-0.10756972111553768,-0.1115537848605577,-0.08764940239043816,False,False,False,False,True,0.016062655051890345,0.22249298683200688,-0.10769718790190873,0.6443991266326571,1.0,0.22249298683200688,-0.02396186900970355,-0.015441007462339099,-0.015441007462339099,Training
2026-02-23,2.5,2.62,2.49,2.57,9959600.0,2.51,0.023904382470119546,0.615384615384613,6115497.6,1.6285837476250502,2.5125,2.4382,0.022885572139303346,0.0540562710196045,0.6666666666666661,0.0,0.040485829959514025,0.0039062499999999167,-0.03112840466926056,-0.062256809338521284,-0.11673151750972756,-0.12062256809338524,-0.12062256809338524,False,False,False,False,True,0.03847092157945392,0.4233248740592352,0.6956903436185367,1.181624377031957,1.0,0.4233248740592352,0.2945030270965431,0.3479919559269783,0.3479919559269783,Training
2026-02-24,2.57,2.6,2.49,2.49,4234109.0,2.57,-0.03112840466926056,0.0,5944626.3,0.7122582289150792,2.5095,2.447,-0.0077704722056185895,0.017572537801389516,0.3333333333333339,0.0,-0.007968127490039672,-0.02352941176470573,-0.012048192771084437,-0.1004016064257028,-0.104417670682731,-0.09638554216867477,-0.08433734939759052,False,False,False,False,True,0.004901032797885464,-0.37186582012824143,-1.3609817370737924,0.3768056783445292,1.0,-0.37186582012824143,0.5061025898365045,0.1907023296752671,0.1907023296752671,Training
2026-02-25,2.5,2.54,2.41,2.46,3975670.0,2.49,-0.012048192771084437,0.3846153846153836,5838239.15,0.6809707341296561,2.5055,2.4558,-0.018160047894631846,0.0017102369899828901,0.2083333333333328,0.0,-0.00404858299595151,-0.027667984189723258,-0.020325203252032447,-0.07723577235772355,-0.08130081300813015,-0.06910569105691054,-0.089430894308943,False,False,False,False,True,-0.008224905452324478,-0.39901722450343957,-0.07556168664108515,0.0621188883368821,1.0,-0.39901722450343957,0.030150414482324424,0.001872910230538224,0.001872910230538224,Training
2026-02-26,2.46,2.5,2.39,2.41,4680523.0,2.46,-0.020325203252032447,0.18181818181818218,5579216.65,0.8389211772229709,2.499,2.4634,-0.0356142456982793,-0.021677356499147475,0.07692307692307705,0.0,-0.032128514056224924,-0.024291497975708523,-0.0705394190871369,-0.07468879668049799,-0.06639004149377599,-0.062240663900415084,-0.07883817427385889,False,False,False,False,True,-0.028645801098713387,-0.2619472423562472,-0.7533286223237825,-0.4274602927887397,1.0,-0.2619472423562472,0.19733235520574569,-0.08435174633293964,-0.08435174633293964,Training
2026-03-01,2.27,2.38,2.23,2.24,5393890.0,2.41,-0.0705394190871369,0.06666666666666825,5667137.65,0.9517838339430488,2.4855,2.468,-0.09877288271977462,-0.09238249594813605,0.023809523809524363,0.0,-0.10756972111553768,-0.089430894308943,0.013392857142857054,0.008928571428571237,0.02232142857142849,0.017857142857142672,-0.008928571428571435,False,False,False,False,True,-0.09557768933395533,-0.16400460896606245,-1.138175594998784,-2.032113663572501,1.0,-0.16400460896606245,0.18666604339249102,-0.3793266173028983,-0.3793266173028983,Training
2026-03-02,2.25,2.31,2.21,2.27,3379911.0,2.24,0.013392857142857054,0.6,5587193.3,0.6049389771426021,2.4775,2.4728,-0.08375378405650859,-0.08201229375606595,0.1363636363636365,0.0,-0.11673151750972756,-0.08097165991902841,-0.017621145374449355,-0.008810572687224677,-0.004405286343612437,-0.013215859030836918,0.0,False,False,False,False,True,-0.08288303890628726,-0.46499786608149574,0.6442735416012362,-1.7277667500641902,1.0,-0.46499786608149574,-0.2995858220173426,0.5176144220722129,0.5176144220722129,Training
2026-03-03,2.24,2.31,2.22,2.23,3120366.0,2.27,-0.017621145374449355,0.11111111111110891,5448107.2,0.5727431354507855,2.4675000000000002,2.4776000000000002,-0.09625126646403252,-0.0999354213755248,0.0454545454545455,0.0,-0.104417670682731,-0.1115537848605577,0.01345291479820619,0.02690582959641258,0.02242152466367705,-0.0044843049327353305,0.00896860986547086,False,False,False,False,True,-0.09809334391977867,-0.49293753728142997,-0.9896381669487945,-2.0924250296089895,1.0,-0.49293753728142997,0.4878298008154474,-1.02074728541541,-1.02074728541541,Training
2026-03-04,2.22,2.3,2.22,2.26,3858747.0,2.23,0.01345291479820619,0.4999999999999972,5091773.65,0.757839461304412,2.4555,2.4829999999999997,-0.07961718590918347,-0.08981071284736201,0.11363636363636324,0.0,-0.08130081300813015,-0.08502024291497992,-0.004424778761061853,0.0,-0.008849557522123706,-0.017699115044247607,0.008849557522123902,False,False,False,False,True,-0.08471394937827274,-0.33231025708267425,0.31006432848872223,-1.7716617713752407,1.0,-0.33231025708267425,-0.10303755671225404,0.18254770024300881,0.18254770024300881,Training
2026-03-05,2.25,2.3,2.24,2.25,3938154.0,2.26,-0.004424778761061853,0.1666666666666642,4463512.5,0.8822993102405337,2.438,2.4886,-0.07711238720262517,-0.09587720003214656,0.09302325581395354,0.0,-0.06639004149377599,-0.09638554216867477,0.017777777777777795,0.013333333333333246,-0.013333333333333246,0.008888888888888898,0.013333333333333246,False,False,False,False,True,-0.08649479361738587,-0.2243035371418013,-0.8039663818862927,-1.8143564836638006,1.0,-0.2243035371418013,0.18033250320019165,-0.3271874463965908,-0.3271874463965908,Training
2026-03-08,2.26,2.33,2.26,2.29,5332653.0,2.25,0.017777777777777795,0.4285714285714304,4389098.1,1.214976944807864,2.4245,2.4924,-0.05547535574345228,-0.08120686888139943,0.18604651162790709,0.0,0.02232142857142849,-0.08764940239043816,-0.013100436681222816,-0.0218340611353711,-0.03056768558951958,-0.01746724890829696,-0.00873362445414848,False,False,False,False,True,-0.06834111231242586,0.06439535181271897,0.07134346197980558,-1.3791324571765264,1.0,0.06439535181271897,0.00459418733372692,-0.006335992866292082,-0.006335992866292082,Training
2026-03-09,2.29,2.35,2.26,2.26,6116776.0,2.29,-0.013100436681222816,0.0,4491743.4,1.3617821534507069,2.4095,2.4936,-0.06204606764888989,-0.0936798203400706,0.12195121951219465,0.0,-0.004405286343612437,-0.12062256809338524,0.008849557522123902,-0.017699115044247607,0.004424778761062049,0.008849557522123902,0.004424778761062049,False,False,False,False,True,-0.07786294399448024,0.19179345803962708,-1.3609817370737924,-1.6074128733952209,1.0,0.19179345803962708,-0.26102739368216116,0.4195787929135082,0.4195787929135082,Training
2026-03-10,2.26,2.3,2.26,2.28,1878815.0,2.26,0.008849557522123902,0.5,4378675.8,0.4290829204573675,2.396,2.4956,-0.04841402337228719,-0.0863920500080142,0.1707317073170727,0.0,0.02242152466367705,-0.08433734939759052,-0.01754385964912263,-0.026315789473684043,-0.013157894736842021,0.0,-0.03508771929824545,False,False,False,False,True,-0.06740303669015069,-0.6176064063188924,0.3100643284887315,-1.356642635821967,1.0,-0.6176064063188924,-0.19149771564560603,0.2597939657073405,0.2597939657073405,Training
2026-03-11,2.29,2.29,2.22,2.24,2362857.0,2.28,-0.01754385964912263,0.28571428571428664,4374448.25,0.5401497205961917,2.3815,2.499,-0.059416334243123974,-0.103641456582633,0.07317073170731765,0.0,-0.008849557522123706,-0.089430894308943,-0.008928571428571435,0.013392857142857054,0.017857142857142672,0.013392857142857054,-0.01785714285714287,False,False,False,False,True,-0.08152889541287849,-0.5212222239511333,-0.40609827103806134,-1.6953019417565836,1.0,-0.5212222239511333,0.21166744397316842,-0.3588402287743653,-0.3588402287743653,Training
2026-03-12,2.23,2.26,2.22,2.22,1520515.0,2.24,-0.008928571428571435,0.0,4211370.55,0.3610499199601422,2.369,2.4981999999999998,-0.06289573659772056,-0.11136017932911679,0.02439024390243958,0.0,-0.013333333333333246,-0.07883817427385889,0.0,0.013513513513513424,0.027027027027026848,0.02252252252252244,0.0,False,False,False,False,True,-0.08712795796341868,-0.6766456972569074,-1.3609817370737924,-1.829536233240725,1.0,-0.6766456972569074,0.9209024364362133,-1.6848243747397158,-1.6848243747397158,Training
2026-03-15,2.24,2.24,2.19,2.22,1188054.0,2.22,0.0,0.6000000000000018,4180609.05,0.28418203802146963,2.357,2.496,-0.058124734832414086,-0.110576923076923,0.06976744186046567,0.0,-0.03056768558951958,-0.008928571428571435,0.02252252252252244,0.027027027027026848,0.02252252252252244,-0.009009009009009016,-0.013513513513513624,False,False,False,False,True,-0.08435082895466854,-0.743351931178655,0.6442735416012422,-1.7629561689023359,1.0,-0.743351931178655,-0.47892198135659486,0.8443184614555383,0.8443184614555383,Training
2026-03-16,2.2,2.27,2.2,2.27,1921721.0,2.22,0.02252252252252244,1.0,4134184.2,0.46483681109322605,2.347,2.4901999999999997,-0.03280783979548358,-0.088426632399004,0.18604651162790709,0.0,0.004424778761062049,0.0,-0.008810572687224677,0.004405286343612241,0.0,-0.030837004405286274,-0.03524229074889871,False,False,False,False,True,-0.06061723609724379,-0.5865790470081338,1.9811103940512556,-1.1939569850510818,1.0,-0.5865790470081338,-1.162077846960494,1.387470962551604,1.387470962551604,Training
2026-03-24,2.27,2.3,2.23,2.25,3256803.0,2.27,-0.008810572687224677,0.28571428571428664,4100352.2,0.7942739650510997,2.334,2.4832,-0.035989717223650415,-0.09391108247422683,0.13953488372093031,0.0,-0.013157894736842021,0.00896860986547086,0.013333333333333246,0.008888888888888898,-0.022222222222222143,-0.013333333333333246,0.00444444444444435,False,False,False,False,True,-0.06495039984893862,-0.30069225918221976,-0.40609827103806134,-1.29784208382309,1.0,-0.30069225918221976,0.12211060656842807,-0.15848028408567016,-0.15848028408567016,Training
2026-03-25,2.25,2.29,2.25,2.28,2004689.0,2.25,0.013333333333333246,0.7499999999999944,3993671.25,0.5019664550506003,2.3245,2.477,-0.01914390191439028,-0.07953169156237387,0.20930232558139494,0.0,0.017857142857142672,0.008849557522123902,0.0,-0.004385964912280609,-0.03508771929824545,-0.03947368421052626,0.013157894736842216,False,False,False,False,True,-0.049337796738382074,-0.5543578038466811,1.145587361269975,-0.9235389397072121,1.0,-0.5543578038466811,-0.6350652937081378,0.5865075279960629,0.5865075279960629,Training
2026-03-26,2.28,2.35,2.27,2.28,5169460.0,2.28,0.0,0.12499999999999722,4110674.45,1.257569788821394,2.314,2.4696000000000002,-0.014693171996542891,-0.0767735665694851,0.20930232558139494,0.0,0.027027027027026848,0.013333333333333246,-0.004385964912280609,-0.03508771929824545,-0.026315789473684043,-0.03947368421052626,0.052631578947368474,False,False,False,False,True,-0.045733369283014,0.10135758030791586,-0.9432202206831707,-0.8371248728326349,1.0,0.10135758030791586,-0.0956025192659446,0.0800312467829834,0.0800312467829834,Training
2026-03-29,2.28,2.31,2.27,2.27,1704405.0,2.28,-0.004385964912280609,0.0,3749885.9,0.4545218295842015,2.3020000000000005,2.465,-0.013900955690703938,-0.07910750507099386,0.18604651162790709,0.0,0.02252252252252244,-0.00873362445414848,0.0,-0.030837004405286274,-0.03524229074889871,-0.004405286343612437,0.05286343612334806,False,False,False,False,True,-0.0465042303808489,-0.5955304263369992,-1.3609817370737924,-0.8556058225213596,1.0,-0.5955304263369992,0.8105060341164253,-0.6934736819787093,-0.6934736819787093,Training
2026-03-30,2.28,2.28,2.25,2.27,1887354.0,2.27,0.0,0.6666666666666716,3346273.6,0.5640166422733635,2.287,2.4554,-0.007433318758198471,-0.07550704569520242,0.1951219512195123,0.0,0.0,0.004424778761062049,-0.030837004405286274,-0.022026431718061595,-0.03524229074889871,0.017621145374449355,0.05286343612334806,False,False,False,False,True,-0.041470182226700444,-0.5005104205263993,0.8670796836762561,-0.7349174249245204,1.0,-0.5005104205263993,-0.4339824171067002,0.31894124044257527,0.31894124044257527,Training
2026-03-31,2.25,2.25,2.18,2.2,5720674.0,2.27,-0.030837004405286274,0.28571428571428664,3420601.85,1.6724173846774946,2.2725,2.4423999999999997,-0.03190319031903181,-0.09924664264657694,0.05555555555555562,0.0,-0.022222222222222143,-0.03508771929824545,0.0,-0.00454545454545465,0.027272727272727094,0.09090909090909079,0.07727272727272723,False,False,False,True,False,-0.06557491648280438,0.4613638673697855,-0.40609827103806134,-1.3128145094944093,1.0,0.4613638673697855,-0.18735906885830333,0.24596770408254273,0.24596770408254273,Training
